filename, size, tailleBatch, nombreDeVariables, nombreDeClauses, resultat, elapsed, hostname
data/uf75-01.cnf,2,16,75,325,True,10.5591509342,wifi-142-113.via.ecp.fr
data/uf75-01.cnf,2,16,75,325,True,10.9372508526,wifi-142-113.via.ecp.fr
data/uf75-01.cnf,2,16,75,325,True,10.7477829456,wifi-142-113.via.ecp.fr
data/uf75-01.cnf,2,16,75,325,True,10.4398930073,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,16,100,430,False,44.1142170429,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,16,100,430,False,44.5308520794,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,16,100,430,False,44.6277170181,wifi-142-113.via.ecp.fr
data/uuf100-01.cnf,2,16,100,430,False,44.5733039379,wifi-142-113.via.ecp.fr
data/uuf50-01.cnf,2,16,50,218,False,1.16180706024,wifi-142-113.via.ecp.fr
data/uuf50-01.cnf,2,16,50,218,False,1.14861297607,wifi-142-113.via.ecp.fr
data/uuf50-01.cnf,2,16,50,218,False,1.24700212479,wifi-142-113.via.ecp.fr
data/uuf50-01.cnf,2,16,50,218,False,1.20288896561,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,16,75,325,False,7.6867980957,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,16,75,325,False,7.74658799171,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,16,75,325,False,7.77746891975,wifi-142-113.via.ecp.fr
data/uuf75-01.cnf,2,16,75,325,False,7.60265398026,wifi-142-113.via.ecp.fr
data/uf100-01.cnf,2,32,100,430,True,65.2052631378,wifi-142-113.via.ecp.fr
data/uf100-01.cnf,2,32,100,430,True,65.3767521381,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,32,100,430,True,65.2115118504,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,32,100,430,True,65.2279629707,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,32,20,91,True,0.0322499275208,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,32,20,91,True,0.030259847641,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,32,20,91,True,0.0303330421448,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,32,20,91,True,0.0299680233002,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,32,50,218,True,0.949181079865,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,32,50,218,True,0.898601055145,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,32,50,218,True,0.925354957581,Nicolass-MacBook-Pro.local
data/uf50-01.cnf,2,32,50,218,True,0.892305850983,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,32,75,325,True,10.6329011917,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,32,75,325,True,10.6630620956,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,32,75,325,True,10.7583830357,Nicolass-MacBook-Pro.local
data/uf75-01.cnf,2,32,75,325,True,10.8499140739,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,32,100,430,False,46.8567509651,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,32,100,430,False,45.481757164,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,32,100,430,False,45.7817420959,Nicolass-MacBook-Pro.local
data/uuf100-01.cnf,2,32,100,430,False,45.9115509987,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,32,50,218,False,1.17652201653,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,32,50,218,False,1.16512489319,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,32,50,218,False,1.25965809822,Nicolass-MacBook-Pro.local
data/uuf50-01.cnf,2,32,50,218,False,1.23534011841,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,32,75,325,False,7.80322694778,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,32,75,325,False,7.91831493378,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,32,75,325,False,7.99036502838,Nicolass-MacBook-Pro.local
data/uuf75-01.cnf,2,32,75,325,False,8.41687989235,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,64,100,430,True,70.0024251938,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,64,100,430,True,66.6635439396,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,64,100,430,True,66.5805120468,Nicolass-MacBook-Pro.local
data/uf100-01.cnf,2,64,100,430,True,66.738492012,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,64,20,91,True,0.045793056488,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,64,20,91,True,0.0397489070892,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,64,20,91,True,0.0317060947418,Nicolass-MacBook-Pro.local
data/uf20-01.cnf,2,64,20,91,True,0.0308389663696,Nicolass-MacBook-Pro.local
